index,dec_norm,var_along,kappa_tilt,freq,mean_act,n_distinct,content_mass,blocked
1343,1.0000805,34.09523,1.3677195,0.0071170633,0.91105264,80,0.26914357782705073,False
1344,1.0000488,10.833923,1.6309351,0.00028571428,5.085522,22,0.8372468549582792,False
1345,1.0000144,25.635046,1.7466681,0.0028128307,2.5375786,59,0.011738450156420104,False
1346,1.0000345,13.480462,1.8698704,0.0018280423,1.7216191,59,0.4108180255502189,False
1347,1.0000739,13.899726,1.8813932,0.0014589947,2.2402158,1,0.0,False
1348,1.0000776,9.420759,2.226368,0.0014556878,2.6998947,7,0.0,False
1349,1.0000714,12.389652,1.4410634,0.00023015874,6.885821,6,0.9714838164460893,False
1350,1.0000257,16.82037,1.6085725,0.0004378307,8.613617,2,1.0,False
1351,1.0000356,17.44767,1.890943,0.009313492,1.2072631,154,0.4791999286754202,False
1352,1.0000594,11.140543,2.838157,0.00014153439,3.0916994,23,0.1263290947830299,True
1353,1.0000685,14.010832,1.274952,0.0011977514,3.0530863,31,0.9774024974248444,True
1354,1.0000681,14.531658,2.156026,0.00021560847,7.5138187,7,0.0,False
1355,1.0000439,7.9091845,2.0934892,0.0014457672,2.4914165,65,0.4421526320153064,False
1356,1.0000117,17.346922,2.1127942,0.00023809524,3.9901738,28,0.9867468299770675,False
1357,1.00001,10.887786,1.7457904,0.0029808201,1.163199,141,0.585736998983007,False
1358,1.000059,20.792643,2.151746,0.0018955027,5.6471043,1,0.0,False
1359,1.0000046,5.667016,2.7750316,0.0024794973,1.6986464,106,0.28678830419072604,False
1360,1.0001357,14.432821,1.9649009,0.00029960318,2.5968578,31,0.8339715873077551,False
1361,1.0000643,10.218821,2.3753958,0.0012996031,2.7664025,62,0.7299035588864458,False
1362,1.0000715,9.484464,2.1866236,0.0045046294,1.4525437,72,0.3895610253489546,False
1363,1.0000508,11.093647,1.6309351,0.00023809524,7.5125904,5,0.11437826354770904,False
1364,1.000058,12.64636,2.1080036,0.00035251322,7.5413594,7,0.25483372388692227,False
1365,1.0000452,13.922996,2.0550497,0.0027638888,1.5051781,8,0.048129226548705696,False
1366,1.0001202,13.948468,1.5140889,0.00017791006,8.72505,3,0.9849951979560225,False
1367,1.000025,15.542053,1.4579343,0.0010575397,3.3366427,1,0.0,False
1368,1.0000677,17.253317,2.036749,0.00025727513,5.391026,8,1.0,False
1369,1.000054,14.579031,1.7868012,0.00026190476,12.486715,3,1.0,False
1370,1.0000464,14.042477,1.8577285,0.0005720899,11.323483,2,1.0,False
1371,1.0000069,32.00695,1.4171486,0.0021157407,4.4259734,1,0.0,False
1372,1.000071,20.423817,1.9779389,0.00036243387,4.7999926,17,1.0,False
1373,1.0000771,21.717155,1.3312353,0.001630291,6.904507,1,0.0,False
1374,1.0000172,15.201049,1.712899,0.00020701058,4.793025,16,0.9714927904435812,False
1375,1.0000535,12.481721,1.6236025,0.00031084658,11.106305,3,1.0,False
1376,1.0000179,34.493565,1.3033471,0.012009259,0.85909027,11,0.0,False
1377,1.0000389,21.328556,1.5576015,0.0008015873,2.7668948,1,0.0,False
1378,1.000008,11.851482,2.1910462,0.0009973545,3.312992,83,0.20116992524532198,False
1379,1.000072,9.543704,2.0272331,0.00035251322,4.2378573,25,0.0,False
1380,1.0000757,11.963846,1.4516454,0.0002850529,12.06998,3,0.0,False
1381,1.0000546,14.455549,2.2611039,0.0015972222,1.9853299,42,0.858522936142877,False
1382,1.000012,17.92023,1.9453207,0.0002526455,4.845769,10,0.08264694832580956,False
1383,1.0000509,16.135254,1.2314385,0.004797619,3.0628765,3,0.0,False
1384,1.0000973,9.773649,1.8927062,0.0016488095,1.8319852,6,0.0,False
1385,1.0000145,13.527602,1.8821529,0.0001600529,4.5330334,22,0.947060985211758,False
1386,1.0000745,37.89262,0.9324253,0.0014226191,10.009266,1,0.0,False
1387,1.0000314,11.20542,1.3727635,0.0002718254,9.153431,1,1.0,False
1388,1.0000117,12.377589,1.6140722,0.00021759259,4.66024,14,0.9891874177665552,False
1389,1.0000554,13.986553,2.4989245,0.0017222222,1.8335211,2,0.0,False
1390,1.0000397,17.429577,2.2353628,0.00059722224,3.5945177,50,0.03965134194789115,False
1391,1.0000343,17.227585,1.8554944,0.0017063492,1.870383,42,0.06393606212345193,False
1392,1.0000354,17.360657,1.2166867,0.0029166667,4.686325,2,0.0,False
1393,1.0000162,11.062366,1.9286622,0.00040277778,2.9461515,34,0.8318668876078532,False
1394,0.99999106,28.390785,1.7890468,0.00041666668,5.0812054,1,0.0,False
1395,1.0000346,13.412845,1.1783618,0.0013386244,3.9683828,1,0.0,False
1396,1.0000515,8.234407,2.113507,0.002109127,1.8905326,82,0.01984867830180267,False
1397,1.0000693,9.974535,1.8887368,0.0033088624,1.9516435,99,0.9044616197814302,False
1398,1.0000877,28.530807,1.6804221,0.0063353176,1.6757549,69,0.7210506830132797,False
1399,1.0000286,13.931441,2.1257637,0.00034722223,4.5418825,16,0.9860458741428798,False
1400,1.0000782,14.580626,1.7113947,0.0007718254,3.947233,1,0.0,False
1401,1.0000666,14.961987,1.2759097,0.0017361111,6.140859,1,0.0,False
1402,1.0000124,25.10013,1.5949987,0.0020039682,3.9496207,1,0.0,False
1403,1.000058,25.6087,1.6298863,0.0038578042,1.8624144,67,0.9139041046209732,False
1404,1.0000783,15.115464,1.4598987,0.0014398148,6.9998317,4,0.0,False
1405,1.0000145,38.5455,1.253937,0.008281746,0.78737193,69,0.1149714128053774,False
1406,1.0000817,11.40522,1.8816478,0.00032804234,4.456022,11,0.944283056715698,False
1407,1.000039,16.825565,1.3774946,0.0030456348,2.064678,1,0.0,False
1408,1.0000207,18.409142,2.011447,0.00021097883,10.130074,5,1.0,False
1409,1.00003,10.7642355,1.7983652,0.0002962963,5.4633822,9,0.23571552126984954,False
1410,1.000046,16.78468,1.4239007,0.0022314815,3.026774,1,0.0,False
1411,1.0000234,9.433608,1.380268,0.0023386243,1.5128876,86,0.8674540647866948,False
1412,1.0000012,13.119812,1.7266048,0.00025066137,5.735072,8,1.0,False
1413,1.0000074,17.092419,1.9621294,0.00012103175,3.8795357,12,0.06668935638211443,False
1414,1.0000571,12.676979,2.0581818,0.0014973545,2.1523519,78,0.6498587372097426,False
1415,1.0000201,9.538644,1.7937987,0.0025601853,2.2365382,1,0.0,False
1416,1.0000194,9.892103,2.0325127,0.002285053,2.0806134,7,0.02219695539535091,False
1417,1.0001043,9.481182,1.6862427,0.00038227515,3.2382336,22,0.914388665377313,False
1418,1.0002409,10.431269,1.6627203,0.0004477513,2.8432894,29,0.1258335256073403,False
1419,1.0000274,14.488424,1.6721011,0.00615873,1.3940794,16,0.1612491432238771,False
1420,1.000118,14.667025,2.0972834,0.00038227515,10.250906,2,0.0,False
1421,1.00005,13.021553,1.7838695,0.0030496032,2.2910724,87,0.10867532547189176,False
1422,1.0000129,16.744379,1.4785867,0.000630291,6.350397,2,0.17079953322772354,False
1423,1.0000503,16.231258,1.4833639,0.0005701058,3.322865,2,0.0,False
1424,1.0000116,17.112036,1.8390342,0.00024074074,10.755325,1,1.0,False
1425,1.0000098,13.169193,1.6232175,0.0002982804,7.0830445,9,0.1477191659427124,False
1426,1.0000557,36.034843,1.3119789,0.011526455,1.5454651,179,0.7782193571090938,True
1427,1.0000367,10.543436,1.7160594,0.0002480159,7.01485,1,1.0,False
1428,1.0000584,17.685648,1.1250329,0.0027652117,3.070694,7,1.0,False
1429,1.0000107,15.622283,2.1364088,0.00033068782,4.7975774,21,0.8650107278130941,False
1430,1.0000404,19.579264,1.9558768,0.0005681217,13.223036,2,1.0,False
1431,1.0000505,11.311091,2.3544648,0.0018472222,1.9875238,49,0.7541013585089401,False
1432,1.0000618,16.506384,1.6930026,0.0025661376,2.277779,1,0.0,False
1433,1.0000483,16.595348,2.0158553,0.0008677249,5.74943,2,1.0,False
1434,1.0000492,25.788816,1.668499,0.0085866405,0.629898,104,0.3606961191305752,False
1435,1.0001086,13.549234,1.7655766,0.0002910053,5.316457,20,0.14356474675440717,False
1436,1.0000204,11.354754,2.1386545,0.0018207672,3.3140283,25,0.0,False
1437,1.000029,13.318849,1.565763,0.00020965608,6.951251,11,0.014266971875465816,False
1438,1.0000601,23.737434,1.9844075,0.0019775133,3.0683959,48,0.9741308847138429,False
1439,1.0000437,13.23817,1.7344854,0.0001660053,7.543188,4,0.14758633075176955,False
1440,1.0000207,22.658253,1.5590403,0.00071362435,13.547781,1,1.0,False
1441,1.0000226,13.965602,1.7981027,0.00034457672,5.030341,8,1.0,False
1442,1.0000608,60.233547,0.9946369,0.0072572753,1.478953,167,0.7641871439729223,True
1443,1.0000486,13.082556,1.9652724,0.00037103175,3.6964111,29,0.9003499918155015,False
1444,1.000068,15.357012,1.6150355,0.0009113757,3.015689,1,0.0,False
1445,1.0000154,16.213783,1.8911409,0.00037830687,10.027503,2,1.0,False
1446,1.0000151,37.226357,0.98191047,0.00294709,7.8914666,1,0.0,False
1447,1.0000356,13.4406395,1.4912398,0.0013194444,8.8787365,1,0.0,False
1448,1.0000395,12.726053,1.8088104,0.00030092592,8.791804,7,1.0,False
1449,1.0000736,21.095543,2.2864149,0.0065112435,1.9513695,70,0.41760987955340023,False
1450,1.0000548,11.180646,1.5915475,0.00032738096,6.4167237,1,0.0,False
1451,1.0000325,21.47611,1.7322521,0.022765212,0.8053669,128,0.46962066310305955,False
1452,1.0000194,11.594033,1.4402698,0.0037625663,1.8892217,47,0.8644573919513505,False
1453,1.0000399,15.484764,1.9191141,0.00031547618,11.516186,1,1.0,False
1454,1.0000327,10.14724,2.1851056,0.002380291,1.8697726,77,0.8448850371258629,False
1455,1.0000342,12.6100235,1.9967388,0.00027380954,3.343752,16,0.9846331233514289,False
1456,1.000053,12.66852,1.6311594,0.00029034392,6.885066,8,1.0,False
1457,1.0000454,23.860989,1.7276819,0.00064285717,5.26762,1,0.0,False
1458,1.0000405,12.705345,1.8501912,0.0026686508,1.8179904,36,0.0622860755871127,False
1459,1.0000888,14.955999,2.380421,0.00047420635,6.4160724,1,0.0,False
1460,1.000061,19.63972,1.9207308,0.0026527778,2.6532643,92,0.8544240041264328,True
1461,1.0000479,33.813652,1.3932183,0.012369709,0.6932274,115,0.46018311664377193,False
1462,1.0000145,13.234653,1.5935348,0.000380291,4.0094895,27,0.9181081795254353,False
1463,1.0000494,12.276357,1.2643503,0.00074867724,3.9621744,1,0.0,False
1464,1.0000491,12.9968605,1.7917519,0.0005165344,2.6501224,1,0.0,False
1465,1.0000793,13.113667,1.5516412,0.00027116403,13.908046,1,1.0,False
1466,1.0000354,12.359474,2.0053165,0.002577381,1.6175345,9,0.0,False
1467,1.0000268,10.198502,1.7885083,0.00039616402,4.525099,13,0.22977876600423897,False
1468,1.0000339,15.507141,1.9314579,0.00024603173,6.60973,12,0.9392648986831649,False
1469,1.0001388,11.45531,2.0333483,0.0002063492,6.4225893,2,0.0,False
1470,1.000028,18.233564,1.4471295,0.0005284392,13.793263,1,1.0,False
1471,1.0000954,14.977437,2.4060028,0.005146164,1.5176519,143,0.9114612357792881,False
1472,1.0000525,27.289223,1.8933135,0.0062837303,1.2206312,40,0.3918303520846831,False
1473,1.000013,15.796522,2.2439947,0.00042328043,10.625143,2,0.0,False
1474,1.0000085,14.214807,2.0922344,0.00022751323,15.360435,3,1.0,False
1475,1.0000603,10.798506,2.3084285,0.001005291,2.8064597,65,0.7350504454777758,False
1476,1.0000381,29.940712,1.3556398,0.0053736772,1.3485378,1,0.0,False
1477,1.0000182,33.430603,1.3109301,0.018078703,0.796345,142,0.5440950528895372,False
1478,1.000066,11.857582,2.0509236,0.00042328043,10.644026,2,0.0,False
1479,1.0000656,17.131157,2.3557138,0.017097222,1.057404,68,0.5169052270858763,False
1480,1.0000669,13.759424,1.51025,0.00014351851,18.798946,2,0.0,False
1481,1.000009,10.270987,1.3748724,0.0002982804,6.16446,2,0.0,False
1482,1.000048,15.029168,1.6729201,0.0001660053,4.3003497,22,0.04154000061198061,False
1483,0.9999967,16.8242,2.1659968,0.0005813492,13.849894,1,0.0,False
1484,1.0000378,10.45223,1.3765363,0.00041203704,6.2125835,1,0.0,False
1485,1.0000584,39.55024,1.2932686,0.011609127,0.9030055,128,0.5035923378173601,False
1486,1.0000501,8.525621,1.5225364,0.0019093915,2.4066083,76,0.827981360468681,False
1487,1.00003,14.979006,1.5915549,0.0001818783,5.870039,20,0.3749305404670279,False
1488,1.0000992,13.464886,1.7159295,0.00017592593,5.5283155,17,0.987200210509176,False
1489,1.0000564,12.99656,1.6550192,0.00043055555,10.255933,1,1.0,False
1490,1.0000279,10.93388,2.2147357,0.0013862434,2.5627913,28,0.7587393326286492,False
1491,1.0001022,13.487104,2.1287408,0.0004669312,3.8509007,23,0.8961845448050518,False
1492,1.0000268,10.850521,1.7473043,0.00030489417,9.513879,2,0.17127613694202182,False
1493,1.0000792,10.312119,1.5028988,0.00042724868,11.185518,3,1.0,False
1494,1.0000603,14.715355,2.1961672,0.00050198415,3.371861,4,1.0,False
1495,1.000115,9.853643,1.6145754,0.00026256614,2.3503077,37,0.4420621457391348,False
1496,1.0000091,13.964989,1.9033363,0.00027116403,5.145347,18,0.9137032599697034,False
1497,0.99999696,9.324907,2.1355524,0.0040013227,3.0203419,9,0.0,False
1498,1.000068,16.234245,1.770344,0.00040608467,14.450645,2,1.0,False
1499,1.0000159,13.663044,1.7556837,0.00030555556,5.4295278,3,1.0,False
1500,1.0000465,12.442278,1.9433281,0.00046296295,13.874294,1,0.0,False
1501,1.0000092,13.796915,1.7594218,0.0018439153,1.5354098,1,0.0,False
1502,1.0000955,43.305683,0.9302587,0.0031488095,3.01159,1,0.0,False
1503,1.0000654,15.609709,1.9142917,0.003587963,2.0424514,53,0.46808166520316374,False
1504,1.0000123,14.492239,2.0097373,0.00016468254,4.426521,20,0.9420343914154437,False
1505,1.0000315,21.661633,1.3239294,0.003289021,1.9358166,1,0.0,False
1506,1.0000713,14.457194,1.6445408,0.0006686508,23.329042,1,0.0,False
1507,1.0000664,29.364035,1.5295488,0.0017797619,5.3596563,29,1.0,False
1508,1.0000851,8.548919,1.2833389,0.00092526455,2.3446007,34,0.9229733849912131,False
1509,1.0000219,10.903885,1.6941844,0.0051421956,1.2213614,99,0.45180277913845207,False
1510,0.99996996,28.944868,1.3421139,0.008551587,1.412534,1,0.0,False
1511,1.000025,11.132236,2.2572212,0.0002876984,3.2711842,24,0.4155359950412002,False
1512,1.00005,10.866614,1.3884683,0.0032308202,2.2292945,2,0.0,False
1513,1.0000553,25.370403,1.9839239,0.0005899471,2.521288,24,0.0,False
1514,1.0000753,32.039276,1.3340046,0.0070085977,2.217165,63,0.21919191353136733,False
1515,1.0000964,9.352329,1.38854,0.014986772,0.9230768,55,0.13141830436878982,False
1516,1.0000445,12.875332,1.8977305,0.0017208995,2.744552,7,0.8003096354402778,False
1517,1.0000421,17.044056,2.0953918,0.00040873015,5.358179,12,0.9405327845272848,False
1518,1.0000249,14.210231,2.3324306,0.0012691799,2.1075087,28,0.0,False
1519,1.0000416,13.94142,1.7043294,0.00010780423,5.9078183,8,0.10800212224560488,False
1520,1.0000793,13.60743,1.3055543,0.00030753968,15.590065,1,0.0,False
1521,1.0000448,19.177822,1.8711753,0.00021891535,6.1423135,14,1.0,False
1522,1.0000798,25.556263,1.4084558,0.0141937835,0.69112533,165,0.6859998006107281,False
1523,1.0001197,16.571878,1.5856731,0.0002665344,5.345275,19,0.36666013575060147,False
1524,1.0000501,12.780663,1.690888,0.0016329365,1.9795965,4,0.0,False
1525,1.0000591,11.616049,1.2530699,0.0007281746,4.4138117,5,1.0,False
1526,1.0000677,23.424664,1.9055815,0.00043915343,9.586775,3,1.0,False
1527,1.0000451,17.955046,1.2755189,0.004029762,2.3897784,1,0.0,False
1528,1.0000439,11.917372,2.5367632,0.0007632275,2.3624284,56,0.007223677364768863,False
1529,1.0000324,19.535751,2.22887,0.0038597884,1.8219985,17,0.0,False
1530,1.0001345,20.780796,1.7417655,0.00011507937,5.1301594,4,0.9566163378376485,False
1531,1.0000354,9.533497,1.3131274,0.00070833333,8.3575,1,1.0,False
1532,1.0000596,12.944269,2.1454039,0.001609127,1.4921914,63,0.9939793006251855,False
1533,1.0000467,12.544395,2.09298,0.001260582,2.937718,44,0.7436709525567426,False
1534,1.0000415,12.800648,1.8888447,0.0032751323,1.4594797,148,0.7284710477019496,False
1535,1.0001612,12.032432,1.806855,0.00019444444,7.2957044,6,0.0,False
1536,1.0000435,10.008808,1.8149849,0.004994048,1.7629229,27,0.34193619333720565,False
1537,1.0000268,46.30567,0.98262006,0.0036891534,3.8286526,1,0.0,False
1538,1.0000385,10.804455,2.8462486,0.0009828042,2.595264,81,0.9504711859468008,False
1539,1.0000244,17.32403,1.4401566,0.002528439,2.1542017,119,0.6811551639277474,False
1540,1.0000634,19.149273,2.0140345,0.00025330688,11.132579,3,1.0,False
1541,0.9999857,11.811339,1.9534048,0.009867725,1.1015548,158,0.5881553443549666,False
1542,1.0000579,9.733261,1.6473557,0.00024007936,3.2716987,19,0.22876343682330702,False
1543,1.0000439,40.950897,1.2347561,0.008210317,2.27808,188,0.8691229567280643,True
1544,1.000144,11.637034,1.7673109,0.00025661377,3.4776564,21,0.21475649254645554,False
1545,1.0000218,14.497332,1.7970881,0.00063690473,4.492388,1,0.0,False
1546,1.0000222,11.392711,2.0843315,0.0010978836,1.7208403,13,0.19263838822297139,False
1547,1.0000545,25.356491,1.3787129,0.0074887564,1.5218045,1,0.0,False
1548,1.0000253,14.735933,2.382714,0.0003637566,3.532853,30,0.6496969055117086,False
1549,1.0000342,11.87198,1.842941,0.00025462962,3.7871523,29,0.9566662379149145,False
1550,1.0000043,11.395092,1.8593397,0.00560582,2.2747738,21,0.5996848794358869,False
1551,1.0000904,9.780364,1.8899984,0.00081216934,3.3929243,15,0.3123034482648054,False
1552,1.0001273,16.839684,1.8810354,0.00032275132,6.2041383,7,0.610538252313422,False
1553,1.000031,19.824272,1.4562302,0.0010396825,4.820414,14,0.836820623944659,False
1554,1.0000035,12.526808,1.6572146,0.00090277777,4.282938,4,0.897154568353138,False
1555,1.0000542,9.269819,1.4216812,0.0005376984,2.7552886,33,0.8257934754746639,False
1556,1.0000899,15.620934,1.3376228,0.00040145504,15.5022955,1,1.0,False
1557,1.0000188,10.334507,2.1784935,0.0004695767,2.723475,32,0.30375747934567376,False
1558,1.0000638,15.745718,1.5544474,0.0033181217,3.1629436,65,0.1301527048707738,False
1559,1.0001053,15.99592,1.9441353,0.00042857142,10.726495,2,1.0,False
1560,1.0000395,24.364073,1.646632,0.0033386243,1.9678763,96,0.953956284187729,True
1561,1.000046,21.52166,1.1829425,0.003462963,8.203056,1,0.0,False
1562,1.0000504,20.376648,1.3742275,0.0024464286,3.111333,1,0.0,False
1563,1.0000814,38.31607,1.5195737,0.0036911375,1.5068078,92,0.26812420480899424,False
1564,1.0000213,21.776997,1.9735858,0.004464286,1.844944,155,0.8394193876226069,False
1565,1.0000473,8.767558,2.1360054,0.00066203706,2.465471,7,0.6694426444013265,False
1566,1.0001848,69.02872,0.7806307,0.009997355,3.6088786,5,0.0,False
1567,1.0002047,12.212333,1.6636785,0.00016931217,8.075933,4,0.016163344238509944,False
1568,1.0000906,12.323732,1.5651368,0.00023743387,7.472842,6,0.0,False
1569,1.0000306,11.7163315,2.220008,0.0005522487,2.616291,28,0.8429046362239477,False
1570,1.0000464,8.455841,2.0285401,0.0010429894,2.959901,99,0.46568359392792785,True
1571,1.0001541,12.517397,1.5958234,0.00025198414,7.331071,11,0.05706353076324608,False
1572,1.0000372,32.118668,1.3352252,0.012418651,0.92971295,40,0.13526213736619194,False
1573,1.0000478,14.921478,1.7216052,0.00036838625,12.234755,3,0.0,False
1574,1.0000204,15.879069,1.3230484,0.0021746033,2.8749585,3,1.0,False
1575,1.0000411,16.0352,2.1891568,0.0006157407,2.503165,34,0.9524548465517152,False
1576,1.0000561,8.477772,2.035145,0.0029464285,1.5541855,44,0.02739251219032009,False
1577,0.99999946,25.813065,1.7148823,0.0004126984,11.255879,1,0.0,False
1578,1.0000606,15.107319,2.238621,0.0006329365,5.5927606,4,0.0,False
1579,1.0000345,14.56971,2.0460162,0.00046428572,3.1569965,31,0.855753913706822,False
1580,1.000053,22.458908,1.8452007,0.0030853176,1.303371,112,0.9659296625698949,False
1581,1.000013,22.80642,2.0779076,0.00039616402,3.957882,2,0.0,False
1582,1.0000663,8.668306,1.893106,0.004457672,1.5196855,18,0.10879509575302009,False
1583,1.0001023,26.595379,1.68162,0.0027804233,3.6211452,123,0.11489329137519054,False
1584,1.0000429,39.47553,1.5372931,0.0027996032,1.9993528,1,0.0,False
1585,1.0000186,28.099432,1.3161451,0.0019470899,5.2239428,1,0.0,False
1586,1.0000514,10.183821,1.9789587,0.0072810845,1.186661,43,0.31528590078019114,False
1587,1.0001022,19.04805,1.66443,0.0030304233,1.9171768,1,0.0,False
1588,1.0000371,23.291079,2.029199,0.0016699736,1.900782,60,0.04202883168667749,False
1589,1.0000685,12.186138,2.1197972,0.0003313492,2.7623072,5,0.0,False
1590,1.0000644,39.15934,1.2438864,0.0017103174,4.779748,1,0.0,False
1591,1.0000185,13.038847,1.9118077,0.00051785714,3.8383572,11,0.7718005790629804,False
